the_date,census_blockid,winner,loser,state,dma_name,block_metric,total_daily,contribution_pct,outlier_type,mover_ind,metric_type
2025-08-16,371830531061009,Ting Fiber,Brightspeed,North Carolina,"Raleigh-Durham, NC-VA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,370479310001002,Atlantic Telephone Cooperative,Spectrum,North Carolina,"Wilmington, NC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,380170003003000,Cable One,Midcontinent,North Dakota,"Fargo, ND-MN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,380399686002474,BEK Communications Cooperative,Verizon FWA,North Dakota,"Fargo, ND-MN",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,380739690002017,Dickey Rural Networks,Starlink,North Dakota,"Fargo, ND-MN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,380150102002004,T-Mobile FWA,Midcontinent,North Dakota,"Minot-Bismarck-Dickinson, ND-MT-SD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,380150107003000,Midcontinent,CenturyLink,North Dakota,"Minot-Bismarck-Dickinson, ND-MT-SD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,380539624001065,Reservation Telephone Coop.,Verizon FWA,North Dakota,"Minot-Bismarck-Dickinson, ND-MT-SD",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,390279646001008,Omni Fiber,Spectrum,Ohio,"Cincinnati, OH-KY-IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,390719548003015,Hughes,Spectrum,Ohio,"Cincinnati, OH-KY-IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,390351561021007,Cox Communications,AT&T,Ohio,"Cleveland-Akron, OH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,391535327062012,Windstream,Spectrum,Ohio,"Cleveland-Akron, OH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,390450320002040,Shentel,Spectrum,Ohio,"Columbus, OH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,391130404013019,Point Broadband,Spectrum,Ohio,"Dayton, OH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,391259602001035,Mediacom,Metalink Technologies,Ohio,"Ft. Wayne, IN-OH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,390399583003005,Metalink Technologies,Frontier,Ohio,"Toledo, OH-MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,390810117004012,Comcast,T-Mobile FWA,Ohio,"Wheeling-Steubenville, WV-OH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,390998015002011,Lumos,Spectrum,Ohio,"Youngstown, OH-PA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,401190113021011,Verizon FWA,Altice,Oklahoma,"Oklahoma City, OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,401255011011020,Hughes,Vyve Broadband,Oklahoma,"Oklahoma City, OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,401539535004009,Starlink,Altice,Oklahoma,"Oklahoma City, OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,401430019001021,T-Mobile FWA,AT&T,Oklahoma,"Tulsa, OK-KS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,401430075221015,Windstream,Cox Communications,Oklahoma,"Tulsa, OK-KS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,400659686002008,Bluepeak,Dobson Fiber,Oklahoma,"Wichita Falls & Lawton, TX-OK",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,400659686002008,Resound Networks,Dobson Fiber,Oklahoma,"Wichita Falls & Lawton, TX-OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,401370004004021,Dobson Fiber,Starlink,Oklahoma,"Wichita Falls & Lawton, TX-OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,410191100003003,Douglas FastNet,Spectrum,Oregon,"Eugene, OR",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,410510003022045,CenturyLink,Comcast,Oregon,"Portland, OR-WA",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,420490109041000,VNET Fiber,Spectrum,Pennsylvania,"Erie, PA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,421330222001029,Brightspeed,Comcast,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,420034490001014,GoNetspeed,T-Mobile FWA,Pennsylvania,"Pittsburgh, PA-WV-MD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,420159506003020,Empire Access,T-Mobile FWA,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,420691105003019,Frontier,T-Mobile FWA,Pennsylvania,"Wilkes Barre-Scranton-Hazelton, PA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,450030212023000,Atlantic Broadband,Spectrum,South Carolina,"Augusta-Aiken, GA-SC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,450350102004053,Home Telephone Company,Verizon FWA,South Carolina,"Charleston, SC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,450630210301001,CarolinaConnect,T-Mobile FWA,South Carolina,"Columbia, SC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,450719505025005,ViaSat,AT&T,South Carolina,"Columbia, SC",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,450070003001016,Vyve Broadband,Verizon FWA,South Carolina,"Greenville-Spartanburg-Asheville-Anderson, SC-NC-GA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,450410020001037,Farmers Telephone (SC),T-Mobile FWA,South Carolina,"Myrtle Beach-Florence, SC-NC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,460139516001004,Northern Valley Communications,Verizon FWA,South Dakota,"Sioux Falls, SD-MN-IA-NE",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,470650107001005,EPB Fiber,Comcast,Tennessee,"Chattanooga, TN-GA-NC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,471130016031014,Jackson Energy Authority,Windstream,Tennessee,"Jackson, TN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,470930058131005,TDS Telecom,Spectrum,Tennessee,"Knoxville, TN-KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,470459642002011,Gibson Connect,Cable One,Tennessee,"Memphis, TN-MS-AR",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,470459642003005,Ritter Communications,Verizon FWA,Tennessee,"Memphis, TN-MS-AR",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,470459643003008,Cable One,Ritter Communications,Tennessee,"Memphis, TN-MS-AR",3.0,3.0,1.0,geographic_concentration,False,loss
2025-08-16,471670403021026,Aeneas,T-Mobile FWA,Tennessee,"Memphis, TN-MS-AR",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,470559205002033,Pulaski Electric System,Spectrum,Tennessee,"Nashville, TN-KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,471599754002050,DTC Communications,T-Mobile FWA,Tennessee,"Nashville, TN-KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,471650206021022,North Central Communications,T-Mobile FWA,Tennessee,"Nashville, TN-KY",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-16,471630414002032,Scott County Telephone Cooperative,Spectrum,Tennessee,"Tri-Cities, TN-VA-KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,471790611004014,BrightRidge,Brightspeed,Tennessee,"Tri-Cities, TN-VA-KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,483999506005180,Nextlink Broadband,Vyve Broadband,Texas,"Abilene-Sweetwater, TX",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,481959503001132,Panhandle Telecommunications Systems,Verizon FWA,Texas,"Amarillo, TX-NM-OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,484679507003004,Peoples Communications (TX),Spectrum,Texas,"Dallas-Ft. Worth, TX",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,482015426001011,Consolidated,Ezee Fiber,Texas,"Houston, TX",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,480439505003227,Big Bend Telephone,Starlink,Texas,"Odessa-Midland, TX-NM",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,481350016004012,Resound Networks,Astound Broadband,Texas,"Odessa-Midland, TX-NM",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-16,483899502003049,Delcom,Starlink,Texas,"Odessa-Midland, TX-NM",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,120910211011042,LiveOak Fiber,AT&T,Florida,"Mobile-Pensacola, AL-FL-MS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,120970437001041,Summit Broadband,Spectrum,Florida,"Orlando-Daytona Beach-Melbourne, FL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,120791102003053,Conexon Connect,Starlink,Florida,"Tallahassee-Thomasville, FL-GA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,120990040124000,Atlantic Broadband,Comcast,Florida,"West Palm Beach-Ft. Pierce, FL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,132779607004000,Plant TiftNet,Mediacom,Georgia,"Albany, GA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,133130005021085,Dalton OptiLink,Spectrum,Georgia,"Chattanooga, TN-GA-NC",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,132999509004003,Alma Telephone,Vyve Broadband,Georgia,"Jacksonville, FL-GA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,133199602003005,Conexon Connect,Windstream,Georgia,"Macon, GA-AL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,150030012012007,T-Mobile FWA,Spectrum,Hawaii,"Honolulu, HI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,160199701004022,FyberCom,Silver Star Communications,Idaho,"Idaho Falls-Pocatello, ID-WY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,160550017001009,Spectrum,Ziply Fiber,Idaho,"Spokane, WA-ID-MT-OR",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,170219585002025,Joink,Computer Techniques,Illinois,"Champaign & Springfield-Decatur, IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,170499508002040,Consolidated,Wabash Independent Networks,Illinois,"Champaign & Springfield-Decatur, IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,170499508002040,Wabash Independent Networks,Mediacom,Illinois,"Champaign & Springfield-Decatur, IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,171079533003029,i3 Broadband,Comcast,Illinois,"Champaign & Springfield-Decatur, IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,170999640001018,MTCO Communications,Mediacom,Illinois,"Chicago, IL-IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,170659733003182,Hughes,Frontier,Illinois,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,181630038012006,Astound Broadband,AT&T,Indiana,"Evansville, IN-KY-IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,180632111001055,TDS Telecom,Comcast,Indiana,"Indianapolis, IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,180950112002019,Starlink,Comcast,Indiana,"Indianapolis, IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,181050013012002,Smithville Telephone Co.,Comcast,Indiana,"Indianapolis, IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,181570110001003,Watch Communications,T-Mobile FWA,Indiana,"Lafayette, IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,180859620002007,Brightspeed,Comcast,Indiana,"South Bend-Elkhart, IN-MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,190879704001034,LISCO,Windstream,Iowa,"Davenport-Rock Island-Moline, IA-IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,191630116001017,T-Mobile FWA,Metronet,Iowa,"Davenport-Rock Island-Moline, IA-IL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,191550318003033,Millennium Telcom,CenturyLink,Iowa,"Omaha, NE-IA-MO",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,202039576002100,The Pioneer Telephone Association,IdeaTek,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,212270108012054,North Central Communications,AT&T,Kentucky,"Bowling Green, KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,211170613003005,Cincinnati Bell,Spectrum,Kentucky,"Cincinnati, OH-KY-IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,210670027003014,WhiteSky Communications,Spectrum,Kentucky,"Lexington, KY",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,211110116042003,Verizon FWA,AT&T,Kentucky,"Louisville, KY-IN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,210350105004016,Murray Electric System,Spectrum,Kentucky,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,220790128001008,Starlink,Vexus Fiber,Louisiana,"Alexandria, LA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,221010402002021,Allens Communications,AT&T,Louisiana,"Baton Rouge, LA-MS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,220679506004016,Hughes,Altice,Louisiana,"Monroe-El Dorado, LA-AR",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,220690005001007,EPICTOUCH,Altice,Louisiana,"Shreveport, LA-TX-AR-OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,230190270001023,Starlink,Spectrum,Maine,"Bangor, ME",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,230179665002010,T-Mobile FWA,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,230239704003003,Comcast,AT&T,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,240253036061003,Starlink,Comcast,Maryland,"Baltimore, MD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,240358110002007,Atlantic Broadband,Talkie Communications,Maryland,"Baltimore, MD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,240317023012000,Hughes,Verizon,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,250173531022003,Starry,T-Mobile FWA,Massachusetts,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,250277551002011,Spectrum,T-Mobile FWA,Massachusetts,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,261635763001009,City of Wyandotte,AT&T,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,261550306001001,Daystarr Communications,Spectrum,Michigan,"Flint-Saginaw-Bay City, MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,260239508002020,DMCI Broadband,Frontier,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,261590103002050,Frontier,Comcast,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,260979501001012,Packerland Broadband,Spectrum,Michigan,"Traverse City-Cadillac, MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,261653802003040,AcenTek,Spectrum,Michigan,"Traverse City-Cadillac, MI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,271370132001001,Mediacom,Verizon FWA,Minnesota,"Duluth-Superior, MN-WI-MI",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-17,270550201001028,AcenTek,Spectrum,Minnesota,"La Crosse-Eau Claire, WI-MN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,271696709002037,Hiawatha (MN),T-Mobile FWA,Minnesota,"La Crosse-Eau Claire, WI-MN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,270090202031013,Benton Cooperative Telephone Company,Verizon FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,270359511002018,Consolidated Telephone Company (MN),Verizon FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,270530245001009,US Internet Corp,Comcast,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,270531025002002,CenturyLink,Comcast,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,271450115004025,Stellar Association,T-Mobile FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,280199503001011,C Spire Fiber,Franklin Telephone Company,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,280819506012022,Tombigbee Fiber,Comcast,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,280490102031004,T-Mobile FWA,AT&T,Mississippi,"Jackson, MS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,290190006003001,Socket Internet,Mediacom,Missouri,"Columbia-Jefferson City, MO",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,291450201004022,Wisper ISP,Hughes,Missouri,"Joplin-Pittsburg, MO-KS-OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,290959891001008,Comcast,AT&T,Missouri,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,290239508001004,Boycom Cablevision,Big River Telephone,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,291818703002003,Starlink,Windstream,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,292236903004023,Windstream,Boycom Cablevision,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,290210028003021,United Fiber,Altice,Missouri,"St. Joseph, MO-KS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,300650001003115,Mid-Rivers Telephone Cooperative,Verizon FWA,Montana,"Billings, MT-WY",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-17,300930006006041,TDS Telecom,Spectrum,Montana,"Butte-Bozeman, MT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,300130016004017,Verizon FWA,Spectrum,Montana,"Great Falls, MT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,300490004004004,Montana Internet Corporation,Starlink,Montana,"Helena, MT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,300859400021013,Nemont,Verizon FWA,Montana,"Minot-Bismarck-Dickinson, ND-MT-SD",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-17,311859697001055,Spectrum,Windstream,Nebraska,"Lincoln & Hastings-Kearney, NE-KS",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,310279771003004,Midcontinent,Bluepeak,Nebraska,"Sioux City, IA-NE-SD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,311199611001030,Cable One,Allo Communications,Nebraska,"Sioux City, IA-NE-SD",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,320030061041012,T-Mobile FWA,Cox Communications,Nevada,"Las Vegas, NV",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,330110029031000,Comcast,Consolidated,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,330150034002002,Verizon FWA,Consolidated,New Hampshire,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,340170179002011,Spectrum,Altice,New Jersey,"New York, NY-NJ-CT-PA",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,350010037312035,Verizon FWA,Comcast,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,350050007004000,Cable One,Verizon FWA,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",2.0,2.0,1.0,geographic_concentration,False,loss
2025-08-17,350150004011056,Windstream,TDS Telecom,New Mexico,"Albuquerque-Santa Fe, NM-CO-AZ",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,350410004022018,Yucca Telecom,Comcast,New Mexico,"Amarillo, TX-NM-OK",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,350250009002076,Resound Networks,Verizon FWA,New Mexico,"Odessa-Midland, TX-NM",1.0,1.0,1.0,geographic_concentration,False,loss
2025-08-17,360290039011015,GoNetspeed,Spectrum,New York,"Buffalo, NY-PA",1.0,1.0,1.0,geographic_concentration,False,loss
