the_date,winner,loser,h2h_wins,h2h_share
2025-07-31,Verizon FWA,Brightspeed,11.0,100.0
2025-07-31,CenturyLink,T-Mobile FWA,11.0,100.0
2025-07-31,Cox Communications,Verizon,11.0,100.0
2025-07-31,T-Mobile FWA,Hughes,11.0,100.0
2025-07-31,AT&T,Mediacom,11.0,100.0
2025-07-31,Comcast,Windstream,11.0,100.0
2025-07-31,T-Mobile FWA,Cable One,11.0,100.0
2025-07-31,T-Mobile FWA,Atlantic Broadband,11.0,100.0
2025-07-31,Altice,Frontier,11.0,100.0
2025-07-31,Comcast,Mediacom,10.0,100.0
2025-07-31,AT&T,Windstream,10.0,100.0
2025-07-31,TDS Telecom,Comcast,10.0,100.0
2025-07-31,Cable One,AT&T,10.0,100.0
2025-07-31,Starlink,CenturyLink,10.0,100.0
2025-07-31,Lumos,Spectrum,10.0,100.0
2025-07-31,Verizon FWA,Cable One,10.0,100.0
2025-07-31,Spectrum,Consolidated,10.0,100.0
2025-07-31,Verizon FWA,Metronet,10.0,100.0
2025-07-31,CenturyLink,AT&T,10.0,100.0
2025-07-31,AT&T,Starlink,10.0,100.0
2025-07-31,AT&T,CenturyLink,10.0,100.0
2025-08-01,Spectrum,Comcast,468.0,100.0
2025-08-01,Comcast,Spectrum,388.6666666666667,100.00000000000001
2025-08-01,T-Mobile FWA,Comcast,355.3333333333333,99.99999999999999
2025-08-01,T-Mobile FWA,Spectrum,329.66666666666663,100.0
2025-08-01,Comcast,AT&T,311.6666666666667,100.0
2025-08-01,AT&T,Spectrum,310.6666666666667,100.0
2025-08-01,AT&T,Comcast,299.3333333333333,100.0
2025-08-01,Spectrum,AT&T,296.6666666666667,100.0
2025-08-01,Verizon FWA,Spectrum,210.33333333333334,100.0
2025-08-01,Verizon FWA,Comcast,190.33333333333331,100.0
2025-08-01,Comcast,T-Mobile FWA,174.0,100.0
2025-08-01,Spectrum,T-Mobile FWA,159.0,100.0
2025-08-01,Frontier,Spectrum,155.0,100.0
2025-08-01,T-Mobile FWA,AT&T,128.66666666666666,100.0
2025-08-01,Spectrum,Frontier,118.0,100.0
2025-08-01,Comcast,Verizon,109.66666666666667,100.0
2025-08-01,Verizon,Comcast,102.66666666666667,100.00000000000001
2025-08-01,Frontier,Comcast,99.0,100.0
2025-08-01,Comcast,CenturyLink,78.0,100.0
2025-08-01,Verizon FWA,AT&T,76.0,100.0
2025-08-01,T-Mobile FWA,Cox Communications,75.0,100.0
2025-08-01,Comcast,Verizon FWA,75.0,100.0
2025-08-01,Spectrum,Verizon FWA,74.0,100.0
2025-08-01,CenturyLink,Comcast,72.0,100.0
2025-08-01,Spectrum,Verizon,69.33333333333333,100.0
2025-08-01,Comcast,Cox Communications,67.0,100.0
2025-08-01,Cox Communications,Spectrum,63.666666666666664,100.0
2025-08-01,Verizon,Spectrum,63.0,100.0
2025-08-01,Comcast,Frontier,61.0,100.0
2025-08-01,Comcast,Altice,59.666666666666664,100.0
2025-08-01,Spectrum,Cox Communications,57.0,100.0
2025-08-01,AT&T,T-Mobile FWA,55.0,100.0
2025-08-01,Spectrum,Altice,54.666666666666664,100.0
2025-08-01,Cox Communications,Comcast,53.0,100.0
2025-08-01,AT&T,Cox Communications,53.0,100.0
2025-08-01,T-Mobile FWA,Verizon,51.0,100.0
2025-08-01,Windstream,Spectrum,47.333333333333336,100.00000000000001
2025-08-01,Altice,Spectrum,46.66666666666667,100.0
2025-08-01,Brightspeed,Spectrum,46.333333333333336,100.00000000000001
2025-08-01,Cox Communications,AT&T,45.0,100.0
2025-08-01,Spectrum,Starlink,45.0,100.0
2025-08-01,Spectrum,Windstream,44.0,100.0
2025-08-01,Verizon FWA,Cox Communications,39.0,100.0
2025-08-01,T-Mobile FWA,Altice,38.666666666666664,100.0
2025-08-01,Spectrum,Brightspeed,38.0,100.0
2025-08-01,Altice,Comcast,38.0,100.0
2025-08-01,CenturyLink,Spectrum,36.0,100.0
2025-08-01,Verizon FWA,T-Mobile FWA,33.0,100.0
2025-08-01,Cox Communications,CenturyLink,31.0,100.0
2025-08-01,T-Mobile FWA,Verizon FWA,30.0,100.0
2025-08-01,Starlink,Comcast,30.0,100.0
2025-08-01,Google Fiber,Spectrum,29.0,100.0
2025-08-01,Astound Broadband,Comcast,29.0,100.0
2025-08-01,Verizon,Altice,29.0,100.0
2025-08-01,Cox Communications,T-Mobile FWA,27.0,100.0
2025-08-01,Verizon FWA,Verizon,27.0,100.0
2025-08-01,T-Mobile FWA,Frontier,27.0,100.0
2025-08-01,Comcast,Starlink,27.0,100.0
2025-08-01,T-Mobile FWA,CenturyLink,26.0,100.0
2025-08-01,Altice,AT&T,25.0,100.0
2025-08-01,Comcast,Windstream,25.0,100.0
2025-08-01,Spectrum,CenturyLink,25.0,100.0
2025-08-01,Consolidated,Spectrum,24.0,100.0
2025-08-01,Comcast,Astound Broadband,24.0,100.0
2025-08-01,Metronet,Spectrum,24.0,100.0
2025-08-01,Verizon,T-Mobile FWA,24.0,100.0
2025-08-01,Cincinnati Bell,Spectrum,23.666666666666668,100.00000000000001
2025-08-01,CenturyLink,Cox Communications,23.666666666666664,100.0
2025-08-01,AT&T,Altice,23.0,100.0
2025-08-01,Frontier,Altice,23.0,100.0
2025-08-01,Starlink,Spectrum,22.0,100.0
2025-08-01,Verizon,AT&T,22.0,100.0
2025-08-01,Altice,Verizon,20.666666666666668,100.00000000000001
2025-08-01,AT&T,Verizon,20.0,100.0
2025-08-01,TDS Telecom,Spectrum,20.0,100.0
2025-08-01,T-Mobile FWA,Windstream,20.0,100.0
2025-08-01,Verizon FWA,CenturyLink,19.0,100.0
2025-08-01,Metronet,Comcast,18.0,100.0
2025-08-01,Verizon FWA,Starlink,18.0,100.0
2025-08-01,Mediacom,Comcast,18.0,100.0
2025-08-01,T-Mobile FWA,Cable One,18.0,100.0
2025-08-01,Spectrum,Google Fiber,18.0,100.0
2025-08-01,Spectrum,Cincinnati Bell,18.0,100.0
2025-08-01,Verizon FWA,Altice,18.0,100.0
2025-08-01,AT&T,Verizon FWA,17.0,100.0
2025-08-01,Comcast,Atlantic Broadband,17.0,100.0
2025-08-01,Brightspeed,Comcast,17.0,100.0
2025-08-01,Frontier,AT&T,17.0,100.0
2025-08-01,Google Fiber,Comcast,17.0,100.0
2025-08-01,Comcast,WOW!,17.0,100.0
2025-08-01,Cox Communications,Verizon FWA,16.0,100.0
2025-08-01,Google Fiber,AT&T,16.0,100.0
2025-08-01,Consolidated,Comcast,16.0,100.0
2025-08-01,Cox Communications,Verizon,16.0,100.0
2025-08-01,Spectrum,Consolidated,16.0,100.0
2025-08-01,Verizon,Cox Communications,16.0,100.0
2025-08-01,Altice,T-Mobile FWA,15.333333333333332,100.0
2025-08-01,Windstream,Comcast,15.0,100.0
2025-08-01,Comcast,Cable One,15.0,100.0
2025-08-01,AT&T,Frontier,15.0,100.0
2025-08-01,Starlink,AT&T,15.0,100.0
2025-08-01,Astound Broadband,Spectrum,15.0,100.0
2025-08-01,T-Mobile FWA,Astound Broadband,14.0,100.0
2025-08-01,Comcast,Hotwire Fision,13.0,100.0
2025-08-01,Atlantic Broadband,Spectrum,13.0,100.0
2025-08-01,Comcast,TDS Telecom,13.0,100.0
2025-08-01,CenturyLink,Cable One,13.0,100.0
2025-08-01,Spectrum,Metronet,13.0,100.0
2025-08-01,Spectrum,Cable One,13.0,100.0
2025-08-01,Verizon FWA,Hughes,12.0,100.0
2025-08-01,Frontier,T-Mobile FWA,12.0,100.0
2025-08-01,Spectrum,Armstrong,12.0,100.0
2025-08-01,Cable One,Comcast,12.0,100.0
2025-08-01,Hotwire Fision,Comcast,12.0,100.0
2025-08-01,Verizon FWA,Frontier,12.0,100.0
2025-08-01,Lumos,Spectrum,12.0,100.0
2025-08-01,Comcast,Ziply Fiber,12.0,100.0
2025-08-01,Ziply Fiber,Comcast,12.0,100.0
2025-08-01,Spectrum,Astound Broadband,12.0,100.0
2025-08-01,Verizon FWA,Cable One,11.0,100.0
2025-08-01,Comcast,Consolidated,11.0,100.0
2025-08-01,Comcast,Hughes,11.0,100.0
2025-08-01,AT&T,Google Fiber,11.0,100.0
2025-08-01,Comcast,Shentel,11.0,100.0
2025-08-01,Comcast,Mediacom,11.0,100.0
2025-08-01,Comcast,Brightspeed,11.0,100.0
2025-08-01,T-Mobile FWA,Metronet,11.0,100.0
2025-08-01,Spectrum,TDS Telecom,11.0,100.0
2025-08-01,Atlantic Broadband,Comcast,11.0,100.0
2025-08-01,Spectrum,Hughes,11.0,100.0
2025-08-01,AT&T,Starlink,11.0,100.0
2025-08-01,T-Mobile FWA,Starlink,11.0,100.0
2025-08-01,T-Mobile FWA,Atlantic Broadband,10.0,100.0
2025-08-01,Hughes,Spectrum,10.0,100.0
2025-08-01,Comcast,Metronet,10.0,100.0
2025-08-01,Comcast,Service Electric,10.0,100.0
2025-08-01,Service Electric,Comcast,10.0,100.0
2025-08-01,Cable One,AT&T,10.0,100.0
2025-08-01,Spectrum,WOW!,10.0,100.0
2025-08-01,T-Mobile FWA,Mediacom,10.0,100.0
2025-08-01,Verizon FWA,Brightspeed,10.0,100.0
2025-08-01,CenturyLink,AT&T,10.0,100.0
2025-08-01,WOW!,Spectrum,10.0,100.0
2025-08-01,Cox Communications,Frontier,10.0,100.0
2025-08-02,Spectrum,Comcast,737.3333333333334,100.00000000000001
2025-08-02,T-Mobile FWA,Comcast,615.6666666666666,100.0
2025-08-02,Comcast,Spectrum,615.3333333333331,100.0
2025-08-02,AT&T,Spectrum,564.6666666666666,100.0
2025-08-02,T-Mobile FWA,Spectrum,546.6666666666666,100.0
2025-08-02,AT&T,Comcast,529.9999999999999,100.0
2025-08-02,Spectrum,AT&T,523.6666666666666,100.0
2025-08-02,Comcast,AT&T,523.0,100.0
2025-08-02,Verizon FWA,Spectrum,402.3333333333333,99.99999999999999
2025-08-02,Verizon FWA,Comcast,326.3333333333333,100.0
2025-08-02,Frontier,Spectrum,266.0,100.0
2025-08-02,Comcast,T-Mobile FWA,257.6666666666667,100.0
2025-08-02,Spectrum,T-Mobile FWA,245.0,100.0
2025-08-02,T-Mobile FWA,AT&T,241.0,100.0
2025-08-02,Comcast,Verizon,200.33333333333331,100.0
2025-08-02,Spectrum,Frontier,196.0,100.0
2025-08-02,Verizon,Comcast,190.33333333333331,100.0
2025-08-02,Frontier,Comcast,151.33333333333334,100.0
2025-08-02,CenturyLink,Comcast,151.33333333333334,100.0
2025-08-02,Verizon FWA,AT&T,134.0,100.0
2025-08-02,Comcast,CenturyLink,123.0,100.0
2025-08-02,Spectrum,Verizon,122.0,100.0
2025-08-02,Spectrum,Verizon FWA,118.0,100.0
2025-08-02,T-Mobile FWA,Cox Communications,117.0,100.0
2025-08-02,Cox Communications,Comcast,111.66666666666667,100.0
2025-08-02,Comcast,Verizon FWA,105.0,100.0
2025-08-02,Spectrum,Cox Communications,103.0,100.0
2025-08-02,AT&T,Cox Communications,102.0,100.0
2025-08-02,Comcast,Altice,101.66666666666667,100.00000000000001
2025-08-02,Cox Communications,Spectrum,100.66666666666667,100.00000000000001
2025-08-02,T-Mobile FWA,Altice,97.0,100.0
2025-08-02,Comcast,Cox Communications,97.0,100.0
2025-08-02,AT&T,T-Mobile FWA,90.0,100.0
2025-08-02,Verizon,Spectrum,88.66666666666666,100.0
2025-08-02,Spectrum,Altice,84.0,100.0
2025-08-02,Comcast,Frontier,78.0,100.0
2025-08-02,Windstream,Spectrum,71.0,100.0
2025-08-02,T-Mobile FWA,Verizon,69.0,100.0
2025-08-02,Altice,Spectrum,68.66666666666666,100.0
2025-08-02,Brightspeed,Spectrum,68.0,100.0
2025-08-02,Cox Communications,AT&T,68.0,100.0
2025-08-02,Altice,Comcast,67.66666666666667,100.0
2025-08-02,Verizon FWA,Cox Communications,67.0,100.0
2025-08-02,Verizon FWA,T-Mobile FWA,62.0,100.0
2025-08-02,Spectrum,Windstream,61.66666666666667,100.0
2025-08-02,Spectrum,Brightspeed,59.0,100.0
2025-08-02,T-Mobile FWA,Frontier,58.0,100.0
2025-08-02,Starlink,Comcast,57.0,100.0
2025-08-02,Spectrum,CenturyLink,56.0,100.0
2025-08-02,CenturyLink,Spectrum,55.0,100.0
2025-08-02,Spectrum,Starlink,55.0,100.0
2025-08-02,Altice,AT&T,55.0,100.0
2025-08-02,T-Mobile FWA,Verizon FWA,54.0,100.0
2025-08-02,Cox Communications,T-Mobile FWA,49.333333333333336,100.00000000000001
2025-08-02,Consolidated,Spectrum,49.333333333333336,100.00000000000001
2025-08-02,Comcast,Starlink,49.0,100.0
2025-08-02,Verizon FWA,Verizon,48.0,100.0
2025-08-02,Verizon FWA,Altice,48.0,100.0
2025-08-02,Google Fiber,Spectrum,46.33333333333333,100.0
2025-08-02,Starlink,Spectrum,46.0,100.0
2025-08-02,Verizon,Altice,44.0,100.0
2025-08-02,Comcast,Astound Broadband,44.0,100.0
2025-08-02,TDS Telecom,Spectrum,43.0,100.0
2025-08-02,CenturyLink,Cox Communications,42.33333333333333,100.0
2025-08-02,T-Mobile FWA,CenturyLink,42.0,100.0
2025-08-02,Verizon FWA,Frontier,40.0,100.0
2025-08-02,AT&T,Verizon FWA,40.0,100.0
2025-08-02,AT&T,Altice,39.0,100.0
2025-08-02,Astound Broadband,Comcast,38.333333333333336,100.0
2025-08-02,Consolidated,Comcast,38.0,100.0
2025-08-02,Spectrum,Google Fiber,38.0,100.0
2025-08-02,Comcast,Atlantic Broadband,36.0,100.0
2025-08-02,Frontier,Altice,36.0,100.0
2025-08-02,AT&T,Frontier,34.0,100.0
2025-08-02,T-Mobile FWA,Windstream,34.0,100.0
2025-08-02,Verizon,Cox Communications,34.0,100.0
2025-08-02,Comcast,Windstream,33.0,100.0
2025-08-02,Cox Communications,CenturyLink,33.0,100.0
2025-08-02,Brightspeed,Comcast,33.0,100.0
2025-08-02,T-Mobile FWA,Cable One,33.0,100.0
2025-08-02,Cable One,AT&T,32.0,100.0
2025-08-02,Comcast,Consolidated,31.0,100.0
2025-08-02,Verizon,AT&T,31.0,100.0
2025-08-02,Altice,Frontier,30.0,100.0
2025-08-02,Altice,T-Mobile FWA,30.0,100.0
2025-08-02,Spectrum,Cable One,30.0,100.0
2025-08-02,Frontier,AT&T,29.0,100.0
2025-08-02,Verizon FWA,Starlink,29.0,100.0
2025-08-02,Verizon FWA,Windstream,29.0,100.0
2025-08-02,Cincinnati Bell,Spectrum,28.0,100.0
2025-08-02,Comcast,WOW!,27.0,100.0
2025-08-02,Comcast,Mediacom,27.0,100.0
2025-08-02,Metronet,Spectrum,27.0,100.0
2025-08-02,Comcast,Google Fiber,27.0,100.0
2025-08-02,AT&T,Verizon,27.0,100.0
2025-08-02,Windstream,Comcast,27.0,100.0
2025-08-02,Google Fiber,Comcast,26.0,100.0
2025-08-02,Comcast,Cable One,26.0,100.0
2025-08-02,Google Fiber,AT&T,26.0,100.0
2025-08-02,Cox Communications,Verizon FWA,26.0,100.0
2025-08-02,T-Mobile FWA,Astound Broadband,26.0,100.0
2025-08-02,Verizon FWA,Brightspeed,26.0,100.0
2025-08-02,Comcast,Brightspeed,26.0,100.0
2025-08-02,Spectrum,Astound Broadband,26.0,100.0
2025-08-02,Cox Communications,Verizon,25.333333333333332,99.99999999999999
2025-08-02,Hotwire Fision,Comcast,25.0,100.0
2025-08-02,Verizon FWA,CenturyLink,25.0,100.0
2025-08-02,Frontier,T-Mobile FWA,25.0,100.0
2025-08-02,Spectrum,Cincinnati Bell,25.0,100.0
2025-08-02,AT&T,Cable One,25.0,100.0
2025-08-02,Altice,Verizon,24.666666666666664,100.0
2025-08-02,Verizon,T-Mobile FWA,24.333333333333332,99.99999999999999
2025-08-02,Verizon FWA,Cable One,24.0,100.0
2025-08-02,Astound Broadband,Spectrum,24.0,100.0
2025-08-02,Verizon FWA,Midcontinent,24.0,100.0
2025-08-02,Spectrum,WOW!,24.0,100.0
2025-08-02,Ziply Fiber,Comcast,23.333333333333336,100.0
2025-08-02,Atlantic Broadband,Comcast,23.0,100.0
2025-08-02,WOW!,Spectrum,23.0,100.0
2025-08-02,Spectrum,Hughes,22.0,100.0
2025-08-02,Spectrum,Metronet,22.0,100.0
2025-08-02,Metronet,Comcast,22.0,100.0
2025-08-02,AT&T,Starlink,21.0,100.0
2025-08-02,Cable One,Spectrum,21.0,100.0
2025-08-02,Verizon FWA,Mediacom,20.0,100.0
2025-08-02,Comcast,Ziply Fiber,20.0,100.0
2025-08-02,Spectrum,Consolidated,20.0,100.0
2025-08-02,Cable One,Comcast,20.0,100.0
2025-08-02,Altice,Cox Communications,20.0,100.0
2025-08-02,Comcast,Service Electric,20.0,100.0
2025-08-02,Mediacom,Comcast,20.0,100.0
2025-08-02,Starlink,AT&T,20.0,100.0
2025-08-02,Spectrum,TDS Telecom,20.0,100.0
2025-08-02,Mediacom,Spectrum,20.0,100.0
2025-08-02,T-Mobile FWA,Mediacom,20.0,100.0
2025-08-02,Spectrum,Mediacom,20.0,100.0
2025-08-02,Comcast,Metronet,20.0,100.0
2025-08-02,Hughes,Spectrum,19.0,100.0
2025-08-02,T-Mobile FWA,Hughes,19.0,100.0
2025-08-02,Lumos,Spectrum,19.0,100.0
2025-08-02,Service Electric,Comcast,19.0,100.0
2025-08-02,T-Mobile FWA,WOW!,19.0,100.0
2025-08-02,T-Mobile FWA,Google Fiber,18.0,100.0
2025-08-02,Comcast,TDS Telecom,17.0,100.0
2025-08-02,TDS Telecom,Comcast,17.0,100.0
2025-08-02,AT&T,Astound Broadband,17.0,100.0
2025-08-02,Verizon FWA,TDS Telecom,17.0,100.0
2025-08-02,CenturyLink,T-Mobile FWA,17.0,100.0
2025-08-02,T-Mobile FWA,Brightspeed,16.0,100.0
2025-08-02,Frontier,Verizon,16.0,100.0
2025-08-02,T-Mobile FWA,Starlink,16.0,100.0
2025-08-02,WOW!,Comcast,15.666666666666668,100.0
2025-08-02,Verizon FWA,Hughes,15.0,100.0
2025-08-02,Brightspeed,Altice,15.0,100.0
2025-08-02,Spectrum,Lumos,15.0,100.0
2025-08-02,T-Mobile FWA,Atlantic Broadband,15.0,100.0
2025-08-02,i3 Broadband,Comcast,15.0,100.0
2025-08-02,CenturyLink,Cable One,15.0,100.0
2025-08-02,Cox Communications,Cable One,15.0,100.0
2025-08-02,CenturyLink,AT&T,15.0,100.0
2025-08-02,Frontier,Cable One,14.0,100.0
2025-08-02,Astound Broadband,AT&T,14.0,100.0
2025-08-02,Ziply Fiber,Spectrum,14.0,100.0
2025-08-02,Spectrum,Ziply Fiber,14.0,100.0
2025-08-02,Spectrum,Atlantic Broadband,14.0,100.0
2025-08-02,GoNetspeed,Spectrum,14.0,100.0
2025-08-02,Starlink,T-Mobile FWA,14.0,100.0
2025-08-02,Comcast,Cincinnati Bell,13.0,100.0
2025-08-02,Atlantic Broadband,Spectrum,13.0,100.0
2025-08-02,Cable One,Cox Communications,13.0,100.0
2025-08-02,Hughes,Comcast,13.0,100.0
2025-08-02,Cox Communications,Frontier,13.0,100.0
2025-08-02,Metronet,AT&T,12.0,100.0
2025-08-02,Mediacom,AT&T,12.0,100.0
2025-08-02,Starlink,CenturyLink,12.0,100.0
2025-08-02,Cable One,CenturyLink,12.0,100.0
2025-08-02,AT&T,Windstream,12.0,100.0
2025-08-02,Starlink,Brightspeed,12.0,100.0
2025-08-02,Windstream,AT&T,12.0,100.0
2025-08-02,AT&T,Mediacom,12.0,100.0
2025-08-02,Spectrum,Armstrong,12.0,100.0
2025-08-02,Verizon,Frontier,11.0,100.0
2025-08-02,Cox Communications,Altice,11.0,100.0
2025-08-02,Ezee Fiber,Comcast,11.0,100.0
2025-08-02,C Spire Fiber,Comcast,11.0,100.0
2025-08-02,Altice,Brightspeed,11.0,100.0
2025-08-02,Frontier,Verizon FWA,11.0,100.0
2025-08-02,Hughes,AT&T,11.0,100.0
2025-08-02,AT&T,CenturyLink,11.0,100.0
2025-08-02,Comcast,Sonic,11.0,100.0
2025-08-02,Starlink,Verizon FWA,10.0,100.0
2025-08-02,Midcontinent,Comcast,10.0,100.0
2025-08-02,Verizon FWA,Metronet,10.0,100.0
2025-08-02,Spectrum,Vyve Broadband,10.0,100.0
2025-08-02,Verizon FWA,WOW!,10.0,100.0
2025-08-02,Vyve Broadband,Spectrum,10.0,100.0
2025-08-02,WOW!,AT&T,10.0,100.0
2025-08-02,Comcast,Armstrong,10.0,100.0
2025-08-02,Frontier,Atlantic Broadband,10.0,100.0
2025-08-02,Google Fiber,CenturyLink,10.0,100.0
2025-08-02,Frontier,Cox Communications,10.0,100.0
2025-08-02,AT&T,Google Fiber,10.0,100.0
2025-08-02,CenturyLink,Verizon FWA,10.0,100.0
2025-08-02,Armstrong,Comcast,10.0,100.0
2025-08-02,Altice,Verizon FWA,10.0,100.0
2025-08-02,Metronet,Mediacom,10.0,100.0
2025-08-02,Surf Internet,Comcast,10.0,100.0
2025-08-02,Cincinnati Bell,Comcast,10.0,100.0
2025-08-03,Spectrum,Comcast,617.0,100.0
2025-08-03,Comcast,Spectrum,590.6666666666666,100.0
2025-08-03,AT&T,Spectrum,492.6666666666667,100.0
2025-08-03,T-Mobile FWA,Comcast,488.33333333333337,100.0
2025-08-03,Spectrum,AT&T,487.0,100.0
2025-08-03,Comcast,AT&T,463.0,100.0
2025-08-03,AT&T,Comcast,460.33333333333337,100.0
2025-08-03,T-Mobile FWA,Spectrum,439.0,100.0
2025-08-03,Verizon FWA,Spectrum,276.3333333333333,100.0
2025-08-03,Comcast,T-Mobile FWA,252.33333333333334,100.0
2025-08-03,Spectrum,T-Mobile FWA,224.66666666666666,100.0
2025-08-03,Frontier,Spectrum,224.0,100.0
2025-08-03,Verizon FWA,Comcast,220.66666666666666,100.0
2025-08-03,Comcast,Verizon,169.33333333333334,100.00000000000001
2025-08-03,Spectrum,Frontier,163.33333333333334,100.0
2025-08-03,T-Mobile FWA,AT&T,160.0,100.0
2025-08-03,Verizon,Comcast,149.0,100.0
2025-08-03,CenturyLink,Comcast,124.33333333333334,100.0
2025-08-03,Frontier,Comcast,122.0,100.0
2025-08-03,Spectrum,Verizon FWA,109.0,100.0
2025-08-03,Cox Communications,Spectrum,104.33333333333333,100.0
2025-08-03,Verizon FWA,AT&T,100.0,100.0
2025-08-03,Spectrum,Verizon,98.0,100.0
2025-08-03,Spectrum,Cox Communications,98.0,100.0
2025-08-03,Comcast,CenturyLink,94.66666666666667,100.00000000000001
2025-08-03,Cox Communications,Comcast,94.33333333333333,99.99999999999999
2025-08-03,AT&T,Cox Communications,92.0,100.0
2025-08-03,Comcast,Verizon FWA,91.0,100.0
2025-08-03,Comcast,Cox Communications,89.0,100.0
2025-08-03,Comcast,Altice,87.0,100.0
2025-08-03,Cox Communications,AT&T,80.0,100.0
2025-08-03,T-Mobile FWA,Cox Communications,76.66666666666667,100.0
2025-08-03,Comcast,Frontier,75.0,100.0
2025-08-03,Verizon,Spectrum,70.0,100.0
2025-08-03,Spectrum,Altice,64.66666666666667,100.0
2025-08-03,AT&T,T-Mobile FWA,63.0,100.0
2025-08-03,Windstream,Spectrum,63.0,100.0
2025-08-03,Brightspeed,Spectrum,62.0,100.0
2025-08-03,Verizon FWA,Cox Communications,61.0,100.0
2025-08-03,Altice,Spectrum,59.333333333333336,100.0
2025-08-03,T-Mobile FWA,Verizon,59.0,100.0
2025-08-03,T-Mobile FWA,Altice,57.33333333333333,100.0
2025-08-03,Verizon,Altice,56.33333333333333,100.0
2025-08-03,Spectrum,Windstream,53.0,100.0
2025-08-03,CenturyLink,Spectrum,51.0,100.0
2025-08-03,Spectrum,Brightspeed,51.0,100.0
2025-08-03,T-Mobile FWA,Verizon FWA,48.0,100.0
2025-08-03,Verizon FWA,T-Mobile FWA,48.0,100.0
2025-08-03,Spectrum,Starlink,47.0,100.0
2025-08-03,Google Fiber,Spectrum,46.0,100.0
2025-08-03,Starlink,Comcast,44.0,100.0
2025-08-03,Altice,Comcast,44.0,100.0
2025-08-03,T-Mobile FWA,Frontier,43.0,100.0
2025-08-03,Altice,AT&T,43.0,100.0
2025-08-03,Cox Communications,T-Mobile FWA,42.0,100.0
2025-08-03,Astound Broadband,Comcast,40.0,100.0
2025-08-03,CenturyLink,Cox Communications,40.0,100.0
2025-08-03,Comcast,Astound Broadband,38.0,100.0
2025-08-03,AT&T,Verizon,38.0,100.0
2025-08-03,Starlink,Spectrum,38.0,100.0
2025-08-03,Altice,Verizon,37.333333333333336,100.0
2025-08-03,Frontier,AT&T,37.0,100.0
2025-08-03,Comcast,Starlink,36.0,100.0
2025-08-03,T-Mobile FWA,CenturyLink,35.0,100.0
2025-08-03,AT&T,Altice,34.333333333333336,100.0
2025-08-03,Comcast,Cable One,33.0,100.0
2025-08-03,Verizon FWA,Verizon,33.0,100.0
2025-08-03,Frontier,T-Mobile FWA,32.0,100.0
2025-08-03,Cox Communications,CenturyLink,31.0,100.0
2025-08-03,Verizon FWA,Altice,31.0,100.0
2025-08-03,Spectrum,CenturyLink,31.0,100.0
2025-08-03,Frontier,Altice,31.0,100.0
2025-08-03,Altice,T-Mobile FWA,30.0,100.0
2025-08-03,Comcast,Windstream,30.0,100.0
2025-08-03,AT&T,Frontier,29.0,100.0
2025-08-03,AT&T,Verizon FWA,29.0,100.0
2025-08-03,Comcast,Mediacom,29.0,100.0
2025-08-03,Verizon FWA,Frontier,29.0,100.0
2025-08-03,Comcast,Atlantic Broadband,27.0,100.0
2025-08-03,AT&T,Cable One,27.0,100.0
2025-08-03,Cable One,Comcast,27.0,100.0
2025-08-03,Verizon,Cox Communications,26.0,100.0
2025-08-03,Spectrum,Cincinnati Bell,26.0,100.0
2025-08-03,Spectrum,Google Fiber,26.0,100.0
2025-08-03,TDS Telecom,Spectrum,26.0,100.0
2025-08-03,Brightspeed,Comcast,25.0,100.0
2025-08-03,TDS Telecom,Comcast,25.0,100.0
2025-08-03,Verizon,AT&T,25.0,100.0
2025-08-03,Atlantic Broadband,Spectrum,24.0,100.0
2025-08-03,Metronet,Spectrum,24.0,100.0
2025-08-03,Windstream,Comcast,24.0,100.0
2025-08-03,Spectrum,TDS Telecom,23.0,100.0
2025-08-03,Cable One,Spectrum,23.0,100.0
2025-08-03,Spectrum,Astound Broadband,23.0,100.0
2025-08-03,Verizon FWA,CenturyLink,23.0,100.0
2025-08-03,Google Fiber,AT&T,23.0,100.0
2025-08-03,WOW!,Comcast,22.0,100.0
2025-08-03,Google Fiber,Comcast,22.0,100.0
2025-08-03,Verizon FWA,Windstream,22.0,100.0
2025-08-03,T-Mobile FWA,Astound Broadband,22.0,100.0
2025-08-03,Cincinnati Bell,Spectrum,21.333333333333336,100.0
2025-08-03,Metronet,Comcast,21.0,100.0
2025-08-03,Cox Communications,Verizon,21.0,100.0
2025-08-03,Ziply Fiber,Comcast,21.0,100.0
2025-08-03,Spectrum,Hughes,21.0,100.0
2025-08-03,Consolidated,Spectrum,21.0,100.0
2025-08-03,Spectrum,Mediacom,21.0,100.0
2025-08-03,Atlantic Broadband,Comcast,20.0,100.0
2025-08-03,Verizon,T-Mobile FWA,19.666666666666668,100.0
2025-08-03,Lumos,Spectrum,19.666666666666664,100.0
2025-08-03,Consolidated,Comcast,19.0,100.0
2025-08-03,Comcast,Google Fiber,19.0,100.0
2025-08-03,Comcast,Ziply Fiber,19.0,100.0
2025-08-03,Verizon FWA,Starlink,19.0,100.0
2025-08-03,Brightspeed,Altice,19.0,100.0
2025-08-03,Mediacom,Comcast,18.0,100.0
2025-08-03,Cable One,AT&T,18.0,100.0
2025-08-03,Altice,Frontier,18.0,100.0
2025-08-03,AT&T,CenturyLink,17.0,100.0
2025-08-03,Comcast,Metronet,17.0,100.0
2025-08-03,Cox Communications,Verizon FWA,17.0,100.0
